,gasprice,height,difficulty,gaslimit,gasused,timestamp,gaspricel1,gaspricel2,avegasprice,avel1,avel2,timespan1,timespan2
252,10,4832940,1.91359E+15,7984526,7539912,1514739633,0.1,1,24.69179202,13.07456768,23.74031008,18,25
253,1,4832941,1.91453E+15,7992296,3190476,1514739650,10,0.1,25.89005102,24.69179202,13.07456768,17,35
254,21,4832942,1.9164E+15,8000029,143758,1514739651,1,10,22.5,25.89005102,24.69179202,1,18
255,20,4832943,1.91733E+15,8000000,992451,1514739655,21,1,25.57364175,22.5,25.89005102,4,5
256,1,4832944,1.91827E+15,8000000,7985938,1514739656,20,21,3.53425591,25.57364175,22.5,1,5
257,10,4832945,1.9192E+15,8000029,1443289,1514739661,1,20,24.04345869,3.53425591,25.57364175,5,6
258,1,4832946,1.92014E+15,8000000,7984696,1514739666,10,1,14.57768993,24.04345869,3.53425591,5,10
259,1,4832947,1.92108E+15,7992222,7976498,1514739672,1,10,19.44066119,14.57768993,24.04345869,6,11
260,10,4832948,1.91826E+15,7999992,7890748,1514739710,1,1,26.77636364,19.44066119,14.57768993,38,44
261,10,4832949,1.91826E+15,8000029,4921069,1514739720,10,1,32.87815657,26.77636364,19.44066119,10,48
262,100,4832950,1.91358E+15,8000000,7948900,1514739779,10,10,34.57258065,32.87815657,26.77636364,59,69
263,1,4832951,1.91452E+15,8000029,7980272,1514739784,100,10,18.61811447,34.57258065,32.87815657,5,64
264,10,4832952,1.91358E+15,7992222,7980428,1514739804,1,100,22.72261613,18.61811447,34.57258065,20,25
265,10,4832953,1.91358E+15,7984452,7925636,1514739818,10,1,24.10213608,22.72261613,18.61811447,14,34
266,1,4832954,1.91545E+15,7976682,7958862,1514739825,10,10,18.04522366,24.10213608,22.72261613,7,21
267,10,4832955,1.91732E+15,7968912,3636086,1514739831,1,10,25.94791667,18.04522366,24.10213608,6,13
268,0.1,4832956,1.91826E+15,7976682,7897210,1514739833,10,1,7.148003333,25.94791667,18.04522366,2,8
269,1,4832957,1.91826E+15,7984470,7958288,1514739842,0.1,10,18.55161492,7.148003333,25.94791667,9,11
270,10,4832958,1.91826E+15,7976682,3876878,1514739854,1,0.1,27.58220837,18.55161492,7.148003333,12,21
271,0.1,4832959,1.91545E+15,7968912,7947007,1514739893,10,1,25.53221439,27.58220837,18.55161492,39,51
272,1,4832960,1.91638E+15,7976693,7947338,1514739901,0.1,10,30.51981982,25.53221439,27.58220837,8,47
273,1,4832961,1.91732E+15,7984452,7872677,1514739905,1,0.1,6.409248555,30.51981982,25.53221439,4,12
274,10,4832962,1.91451E+15,7976682,7942499,1514739944,1,1,25.95694822,6.409248555,30.51981982,39,43
275,1,4832963,1.91544E+15,7984470,7957917,1514739948,10,1,26.61597826,25.95694822,6.409248555,4,43
276,10,4832964,1.91451E+15,7992259,7975958,1514739969,1,10,27.26384615,26.61597826,25.95694822,21,25
277,20,4832965,1.91544E+15,8000029,7697095,1514739973,10,1,23.17142857,27.26384615,26.61597826,4,25
278,1,4832966,1.9117E+15,8000029,7988185,1514740022,20,10,22.70966632,23.17142857,27.26384615,49,53
279,1,4832967,1.90984E+15,8000029,7979657,1514740054,1,20,14.02740983,22.70966632,23.17142857,32,81
280,14,4832968,1.90984E+15,7992222,7901803,1514740068,1,1,29.07404029,14.02740983,22.70966632,14,46
281,20,4832969,1.90984E+15,7984452,4558580,1514740078,14,1,30.06812362,29.07404029,14.02740983,10,24
282,10,4832970,1.9089E+15,7976682,7974655,1514740104,20,14,28.07331733,30.06812362,29.07404029,26,36
283,100,4832971,1.9089E+15,7984470,7966761,1514740119,10,20,24.99643145,28.07331733,30.06812362,15,41
284,1,4832972,1.9089E+15,7976682,7969465,1514740128,100,10,15.00359584,24.99643145,28.07331733,9,24
285,10,4832973,1.90983E+15,7984452,5064874,1514740134,1,100,20.67821983,15.00359584,24.99643145,6,15
286,10,4832974,1.90983E+15,7992222,7824613,1514740148,10,1,27.75454546,20.67821983,15.00359584,14,20
287,20,4832975,1.91077E+15,7999992,563112,1514740152,10,10,33.71428571,27.75454546,20.67821983,4,18
288,1,4832976,1.91077E+15,7993005,7984923,1514740164,20,10,19.21915094,33.71428571,27.75454546,12,16
289,20,4832977,1.9117E+15,7985229,642662,1514740166,1,20,26.15,19.21915094,33.71428571,2,14
290,10,4832978,1.91077E+15,7992999,7877328,1514740187,20,1,26.48176687,26.15,19.21915094,21,23
291,20,4832979,1.91263E+15,8000029,511490,1514740188,10,20,33.5,26.48176687,26.15,1,22
292,100,4832980,1.9145E+15,8000029,7733123,1514740191,20,10,12.51111111,33.5,26.48176687,3,4
293,100,4832981,1.91263E+15,8003545,7989933,1514740227,100,20,32.65391338,12.51111111,33.5,36,39
294,1,4832982,1.91263E+15,7995737,7980384,1514740246,100,100,20.51048228,32.65391338,12.51111111,19,55
295,120,4832983,1.90983E+15,8000000,7985499,1514740286,1,100,35.88567913,20.51048228,32.65391338,40,59
296,10,4832984,1.91076E+15,8000029,7981356,1514740301,120,1,20.72054558,35.88567913,20.51048228,15,55
297,1,4832985,1.91169E+15,8003909,7989610,1514740305,10,120,22.17789579,20.72054558,35.88567913,4,19
298,1,4832986,1.91263E+15,8007797,7996166,1514740313,1,10,20.95396846,22.17789579,20.72054558,8,12
299,10,4832987,1.91169E+15,7999992,7610094,1514740337,1,1,26.95598958,20.95396846,22.17789579,24,32
300,1,4832988,1.91263E+15,8003328,7928618,1514740341,10,1,10.85263158,26.95598958,20.95396846,4,28
301,1,4832989,1.91263E+15,8007128,7968233,1514740362,1,10,25.30788633,10.85263158,26.95598958,21,25
302,10,4832990,1.91356E+15,7999326,5677724,1514740373,1,1,24.03184731,25.30788633,10.85263158,11,32
303,10,4832991,1.91263E+15,7991519,7981414,1514740393,10,1,24.97787151,24.03184731,25.30788633,20,31
304,20,4832992,1.91169E+15,7999322,7978623,1514740411,10,10,27.94089219,24.97787151,24.03184731,18,38
305,10,4832993,1.91263E+15,7991519,3821862,1514740414,20,10,16.30357505,27.94089219,24.97787151,3,21
306,1,4832994,1.91356E+15,7999289,7996841,1514740420,10,20,21.58214407,16.30357505,27.94089219,6,9
307,10,4832995,1.91356E+15,8000029,5623064,1514740429,1,10,27.11528662,21.58214407,16.30357505,9,15
308,100,4832996,1.91356E+15,8000029,2723971,1514740441,10,1,50.52923154,27.11528662,21.58214407,12,21
309,10,4832997,1.91356E+15,7992222,5407753,1514740454,100,10,20.24282663,50.52923154,27.11528662,13,25
310,1,4832998,1.91263E+15,7999992,6538146,1514740472,10,100,14.64694508,20.24282663,50.52923154,18,31
311,1,4832999,1.91356E+15,8001758,7989510,1514740476,1,10,10.27300167,14.64694508,20.24282663,4,22
312,2,4833000,1.91449E+15,8000029,7578124,1514740480,1,1,16.44095238,10.27300167,14.64694508,4,8
313,10,4833001,1.91449E+15,7992222,3743549,1514740495,2,1,24.95918211,16.44095238,10.27300167,15,19
314,1,4833002,1.91543E+15,8000000,7986429,1514740500,10,2,16.27721429,24.95918211,16.44095238,5,20
315,1,4833003,1.91543E+15,8000029,7206772,1514740517,1,10,19.40493827,16.27721429,24.95918211,17,22
316,10,4833004,1.91543E+15,8000029,1848113,1514740526,1,1,31.01128727,19.40493827,16.27721429,9,26
317,10,4833005,1.91449E+15,8000029,7995876,1514740548,10,1,28.97910584,31.01128727,19.40493827,22,31
318,10,4833006,1.91449E+15,8000029,5725413,1514740562,10,10,25.88646031,28.97910584,31.01128727,14,36
319,13.000101,4833007,1.91636E+15,8000029,725574,1514740569,10,10,31.52632111,25.88646031,28.97910584,7,21
320,1,4833008,1.91449E+15,7992222,7966180,1514740596,13.000101,10,23.06152722,31.52632111,25.88646031,27,34
321,1,4833009,1.91543E+15,7984452,7974465,1514740601,1,13.000101,20.33659233,23.06152722,31.52632111,5,32
322,1,4833010,1.91262E+15,7992248,7986846,1514740637,1,1,32.13637296,20.33659233,23.06152722,36,41
323,120,4833011,1.91075E+15,7996144,7986853,1514740671,1,1,29.94603951,32.13637296,20.33659233,34,70
324,10,4833012,1.91169E+15,8000029,7855588,1514740677,120,1,18.2381602,29.94603951,32.13637296,6,40
325,1,4833013,1.91262E+15,8003725,7998780,1514740679,10,120,13.51988224,18.2381602,29.94603951,2,8
326,10,4833014,1.91075E+15,8000029,7992916,1514740712,1,10,23.91959002,13.51988224,18.2381602,33,35
327,41,4833015,1.90702E+15,8003926,7985739,1514740760,10,1,56.99999998,23.91959002,13.51988224,48,81
328,10,4833016,1.90795E+15,8000029,7991361,1514740777,41,10,23.58898241,56.99999998,23.91959002,17,65
329,0.1,4833017,1.90795E+15,7992222,7334662,1514740786,10,41,14.97060459,23.58898241,56.99999998,9,26
330,10,4833018,1.90981E+15,7984452,7964479,1514740793,0.1,10,21.81708557,14.97060459,23.58898241,7,16
331,10,4833019,1.91075E+15,7976682,7956243,1514740799,10,0.1,24.18972058,21.81708557,14.97060459,6,13
332,10,4833020,1.91168E+15,7984452,7984218,1514740803,10,10,24.02752553,24.18972058,21.81708557,4,10
333,10,4833021,1.91168E+15,7976682,5293026,1514740814,10,10,30.38286881,24.02752553,24.18972058,11,15
334,20,4833022,1.91261E+15,7984452,512558,1514740817,10,10,27.625,30.38286881,24.02752553,3,14
335,10,4833023,1.91355E+15,7992222,2336621,1514740824,20,10,24.52725084,27.625,30.38286881,7,10
336,20,4833024,1.91448E+15,8000000,777282,1514740828,10,20,26.76909722,24.52725084,27.625,4,11
337,10,4833025,1.91448E+15,8000029,4300554,1514740839,20,10,22.74395436,26.76909722,24.52725084,11,15
338,10,4833026,1.91542E+15,8000029,690220,1514740841,10,20,24.34666667,22.74395436,26.76909722,2,13
339,1,4833027,1.91448E+15,7993229,7992299,1514740860,10,10,23.27401072,24.34666667,22.74395436,19,21
340,100,4833028,1.90887E+15,7997132,7976845,1514740929,1,10,33.68018748,23.27401072,24.34666667,69,88
341,20,4833029,1.90794E+15,8001008,7943567,1514740951,100,1,29.0622937,33.68018748,23.27401072,22,91
342,1,4833030,1.90887E+15,8000029,7985835,1514740958,20,100,9.987924948,29.0622937,33.68018748,7,29
343,0.1,4833031,1.9098E+15,7992222,7981442,1514740964,1,20,12.74960431,9.987924948,29.0622937,6,13
344,10,4833032,1.90887E+15,7984452,7959350,1514740982,0.1,1,23.16170213,12.74960431,9.987924948,18,24
345,10,4833033,1.91074E+15,7992222,5965785,1514740988,10,0.1,24.79264891,23.16170213,12.74960431,6,24
346,21,4833034,1.90327E+15,7999992,7988757,1514741069,10,10,29.26851445,24.79264891,23.16170213,81,87
347,0.1,4833035,1.9042E+15,7992185,6630267,1514741074,21,10,19.34701872,29.26851445,24.79264891,5,86
348,21,4833036,1.9042E+15,7994094,7977204,1514741084,0.1,21,34.72618728,19.34701872,29.26851445,10,15
349,1,4833037,1.9042E+15,7986302,7979540,1514741093,21,0.1,12.97397062,34.72618728,19.34701872,9,19
350,1,4833038,1.90606E+15,7994100,7977942,1514741099,1,21,10.8617107,12.97397062,34.72618728,6,15
351,10,4833039,1.90699E+15,7986302,746034,1514741100,1,1,21.54545455,10.8617107,12.97397062,1,7
352,0.1,4833040,1.90699E+15,7994072,7986356,1514741110,10,1,18.06318681,21.54545455,10.8617107,10,11
353,10,4833041,1.90699E+15,8000029,6474410,1514741126,0.1,10,30.93538622,18.06318681,21.54545455,16,26
354,10,4833042,1.90699E+15,8000029,3389424,1514741141,10,0.1,26.44761497,30.93538622,18.06318681,15,31
355,10,4833043,1.90606E+15,8000029,6128758,1514741159,10,10,23.26384982,26.44761497,30.93538622,18,33
356,1,4833044,1.90699E+15,8001195,7987030,1514741165,10,10,16.30482558,23.26384982,26.44761497,6,24
357,10,4833045,1.90792E+15,8000029,7799741,1514741168,1,10,17.85296026,16.30482558,23.26384982,3,9
358,10,4833046,1.90699E+15,8000029,6600295,1514741186,10,1,32.22039417,17.85296026,16.30482558,18,21
359,1,4833047,1.90792E+15,7992222,7987546,1514741193,10,10,21.50590736,32.22039417,17.85296026,7,25
360,1,4833048,1.90885E+15,8000000,7995689,1514741197,1,10,18.68989831,21.50590736,32.22039417,4,11
361,1,4833049,1.91072E+15,8003901,7998241,1514741200,1,1,410714297.4,18.68989831,21.50590736,3,7
362,10,4833050,1.91072E+15,8000029,7853622,1514741211,1,1,27.46126492,410714297.4,18.68989831,11,14
363,1,4833051,1.91165E+15,8003722,7958430,1514741217,10,1,19.24331404,27.46126492,410714297.4,6,17
364,21,4833052,1.91258E+15,8000029,348559,1514741220,1,10,30.3,19.24331404,27.46126492,3,9
365,10,4833053,1.91352E+15,8000029,802496,1514741222,21,1,24.44870208,30.3,19.24331404,2,5
366,16,4833054,1.91445E+15,7992222,1939655,1514741229,10,21,28.47245132,24.44870208,30.3,7,9
367,1,4833055,1.91539E+15,8000000,7986894,1514741237,16,10,18.75,28.47245132,24.44870208,8,15
368,10,4833056,1.91539E+15,8000029,4251839,1514741251,1,16,25.75901273,18.75,28.47245132,14,22
369,100,4833057,1.91258E+15,8000000,7982033,1514741289,10,1,32.5701162,25.75901273,18.75,38,52
370,120,4833058,1.91071E+15,8003881,7990810,1514741323,100,10,32.71316819,32.5701162,25.75901273,34,72
371,21,4833059,1.91071E+15,8007771,7988421,1514741338,120,100,22.14710366,32.71316819,32.5701162,15,49
372,1,4833060,1.91165E+15,8011653,8009218,1514741344,21,120,20.13082378,22.14710366,32.71316819,6,21
373,20,4833061,1.91351E+15,8003840,1464721,1514741352,1,21,31.46928571,20.13082378,22.14710366,8,14
374,1,4833062,1.91445E+15,8000000,7994184,1514741358,20,1,11.09609923,31.46928571,20.13082378,6,14
375,105,4833063,1.91351E+15,8000029,7986402,1514741380,1,20,23.12698424,11.09609923,31.46928571,22,28
376,1,4833064,1.91258E+15,7992222,7979223,1514741399,105,1,20.22279618,23.12698424,11.09609923,19,41
377,0.1,4833065,1.91164E+15,7984452,7963591,1514741420,1,105,25.81529505,20.22279618,23.12698424,21,40
378,10,4833066,1.91071E+15,7976682,7897577,1514741445,0.1,1,27.49799049,25.81529505,20.22279618,25,46
379,1,4833067,1.91071E+15,7984470,7955754,1514741454,10,0.1,21.42272725,27.49799049,25.81529505,9,34
380,0.1,4833068,1.91164E+15,7992259,7943041,1514741463,1,10,16.09139787,21.42272725,27.49799049,9,18
381,0.0001,4833069,1.91071E+15,7984489,7935464,1514741485,0.1,1,22.74553709,16.09139787,21.42272725,22,31
382,10,4833070,1.90791E+15,7992285,7976723,1514741526,0.0001,0.1,39.54984106,22.74553709,16.09139787,41,63
383,1,4833071,1.90884E+15,8000000,7971223,1514741528,10,0.0001,8.453247143,39.54984106,22.74553709,2,43
384,10,4833072,1.90605E+15,7992222,7972876,1514741566,1,10,26.98984877,8.453247143,39.54984106,38,40
385,1,4833073,1.90791E+15,8000000,7987664,1514741571,10,1,23.99872401,26.98984877,8.453247143,5,43
386,1,4833074,1.90791E+15,8000029,7989075,1514741586,1,10,12.89464635,23.99872401,26.98984877,15,20
387,10,4833075,1.90977E+15,8000029,5074746,1514741590,1,1,23.31467427,12.89464635,23.99872401,4,19
388,1,4833076,1.90977E+15,8000000,7990604,1514741601,10,1,19.72703042,23.31467427,12.89464635,11,15
389,1,4833077,1.90884E+15,8003893,7965979,1514741623,1,10,22.73392624,19.72703042,23.31467427,22,33
390,10,4833078,1.90791E+15,8000029,7871867,1514741643,1,1,22.49345404,22.73392624,19.72703042,20,42
391,1,4833079,1.90884E+15,8003749,7956894,1514741647,10,1,19.62153846,22.49345404,22.73392624,4,24
392,10,4833080,1.90884E+15,8000029,3621955,1514741662,1,10,26.44843677,19.62153846,22.49345404,15,19
393,1,4833081,1.90977E+15,8000000,7985369,1514741665,10,1,12.86346154,26.44843677,19.62153846,3,18
394,1,4833082,1.90884E+15,8003886,7992382,1514741686,1,10,23.89580156,12.86346154,26.44843677,21,24
395,1,4833083,1.90977E+15,7996107,7986471,1514741693,1,1,15.29743273,23.89580156,12.86346154,7,28
396,10,4833084,1.90977E+15,8000029,7979087,1514741702,1,1,25.32223117,15.29743273,23.89580156,9,16
397,1,4833085,1.90884E+15,8003906,7995615,1514741721,10,1,28.55988024,25.32223117,15.29743273,19,28
398,1,4833086,1.90977E+15,8007803,7988360,1514741729,1,10,18.55552897,28.55988024,25.32223117,8,27
399,10,4833087,1.90977E+15,8000029,6295398,1514741744,1,1,27.02846554,18.55552897,28.55988024,15,23
400,10,4833088,1.9107E+15,8000029,1792076,1514741748,10,1,24.56452705,27.02846554,18.55552897,4,19
401,10,4833089,1.9107E+15,7992222,7984422,1514741771,10,10,27.62503659,24.56452705,27.02846554,23,27
402,1,4833090,1.9107E+15,8000000,7982585,1514741794,10,10,27.22437126,27.62503659,24.56452705,23,46
403,10,4833091,1.90977E+15,8000029,7933457,1514741812,1,10,28.48833333,27.22437126,27.62503659,18,41
404,1,4833092,1.9107E+15,8003839,7989526,1514741817,10,1,17.2557377,28.48833333,27.22437126,5,23
405,1,4833093,1.90977E+15,8007727,8006847,1514741835,1,10,182539703.7,17.2557377,28.48833333,18,23
406,1,4833094,1.9107E+15,8000029,4861076,1514741848,1,1,12.34837056,182539703.7,17.2557377,13,31
407,0.1,4833095,1.90977E+15,7992222,7985401,1514741867,1,1,20.63132649,12.34837056,182539703.7,19,32
408,100,4833096,1.90511E+15,7999992,7986219,1514741927,0.1,1,29.87961897,20.63132649,12.34837056,60,79
409,100,4833097,1.90418E+15,7992185,7983204,1514741950,100,0.1,24.67090758,29.87961897,20.63132649,23,83
410,10,4833098,1.90511E+15,7999955,7952217,1514741958,100,100,20.94674275,24.67090758,29.87961897,8,31
411,10,4833099,1.90604E+15,7992148,7926423,1514741961,10,100,28.02992701,20.94674275,24.67090758,3,11
412,1,4833100,1.90604E+15,7999918,7924775,1514741970,10,10,14.05549784,28.02992701,20.94674275,9,12
413,1,4833101,1.90604E+15,8003715,7990431,1514741983,1,10,29.99741211,14.05549784,28.02992701,13,22
414,100,4833102,1.90231E+15,8007604,7997010,1514742030,1,1,33.53045321,29.99741211,14.05549784,47,60
415,1,4833103,1.90231E+15,7999807,7977777,1514742044,100,1,18.06205494,33.53045321,29.99741211,14,61
416,1,4833104,1.90324E+15,8003682,7985904,1514742052,1,100,24.08400526,18.06205494,33.53045321,8,22
417,1,4833105,1.90231E+15,8007565,8002616,1514742082,1,1,24.25034786,24.08400526,18.06205494,30,38
418,1,4833106,1.90324E+15,8000029,7671717,1514742086,1,1,8.089132623,24.25034786,24.08400526,4,34
419,15.5,4833107,1.90231E+15,7992222,3565172,1514742105,1,1,28.78414474,8.089132623,24.25034786,19,23
420,10,4833108,1.90138E+15,7999992,7905306,1514742127,15.5,1,19.0632166,28.78414474,8.089132623,22,41
421,1,4833109,1.90231E+15,8003761,8000136,1514742132,10,15.5,10.87141131,19.0632166,28.78414474,5,27
422,100,4833110,1.90045E+15,7995959,7991743,1514742164,1,10,23.90432343,10.87141131,19.0632166,32,37
423,1,4833111,1.90138E+15,8000029,7953924,1514742176,100,1,16.61577374,23.90432343,10.87141131,12,44
424,1,4833112,1.90138E+15,8000029,7924567,1514742189,1,100,21.824955,16.61577374,23.90432343,13,25
425,10,4833113,1.90231E+15,7992222,2905632,1514742197,1,1,26.98952922,21.824955,16.61577374,8,21
426,1,4833114,1.90324E+15,8000000,7998494,1514742200,10,1,9.125224787,26.98952922,21.824955,3,11
427,10,4833115,1.90324E+15,8000029,6017251,1514742218,1,10,27.48130101,9.125224787,26.98952922,18,21
428,1,4833116,1.90324E+15,8001032,7983753,1514742235,10,1,23.15463495,27.48130101,9.125224787,17,35
429,10,4833117,1.90417E+15,8000029,380563,1514742238,1,10,20.35,23.15463495,27.48130101,3,20
430,10,4833118,1.90417E+15,7992222,4668491,1514742248,10,1,25.84375238,20.35,23.15463495,10,13
431,10,4833119,1.90417E+15,7984452,3758090,1514742265,10,10,28.79721467,25.84375238,20.35,17,27
432,1,4833120,1.90417E+15,7992248,7982358,1514742278,10,10,20.98525926,28.79721467,25.84375238,13,30
433,1,4833121,1.9051E+15,8000029,7684440,1514742285,1,10,17.78286517,20.98525926,28.79721467,7,20
434,10,4833122,1.90417E+15,7992222,5370095,1514742305,1,1,33.26415915,17.78286517,20.98525926,20,27
435,120,4833123,1.90324E+15,7999992,2179346,1514742329,10,1,50.94270596,33.26415915,17.78286517,24,44
436,10,4833124,1.90417E+15,8000029,7924831,1514742334,120,10,23.76489517,50.94270596,33.26415915,5,29
437,1,4833125,1.9051E+15,8000029,7929318,1514742341,10,120,24.15603334,23.76489517,50.94270596,7,12
438,1,4833126,1.9051E+15,8003833,8002605,1514742354,1,10,29.99441572,24.15603334,23.76489517,13,20
439,10,4833127,1.90603E+15,7996033,1435651,1514742357,1,1,26.38541667,29.99441572,24.15603334,3,16
440,10,4833128,1.90696E+15,7988263,1114170,1514742359,10,1,23.20500455,26.38541667,29.99441572,2,5
441,1,4833129,1.90696E+15,7996033,7915423,1514742370,10,10,19.95224424,23.20500455,26.38541667,11,13
442,10,4833130,1.90603E+15,7988263,5789092,1514742390,1,10,29.89635529,19.95224424,23.20500455,20,31
443,1,4833131,1.90696E+15,7988943,7983043,1514742393,10,1,12.95,29.89635529,19.95224424,3,23
444,1,4833132,1.90789E+15,7996743,7985670,1514742399,1,10,22.1236117,12.95,29.89635529,6,9
445,1,4833133,1.90696E+15,8000029,7899030,1514742424,1,1,22.2397141,22.1236117,12.95,25,31
446,1,4833134,1.9051E+15,8003788,7989915,1514742452,1,1,29.22197464,22.2397141,22.1236117,28,53
447,1,4833135,1.90603E+15,8007676,8005866,1514742453,1,1,4.995555556,29.22197464,22.2397141,1,29
448,10,4833136,1.90603E+15,8000029,7995474,1514742469,1,1,23.2822457,4.995555556,29.22197464,16,17
449,21,4833137,1.90323E+15,8000029,7981301,1514742505,10,1,24.72614539,23.2822457,4.995555556,36,52
450,21,4833138,1.90416E+15,8003909,7996222,1514742510,21,10,25.49701298,24.72614539,23.2822457,5,41
451,1,4833139,1.90602E+15,7996107,7985292,1514742515,21,21,13.36860815,25.49701298,24.72614539,5,10
